"Ontology","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","-1","GO:0014002","astrocyte development","1/29","38/13552",0.0782811066684143,0.246814317364548,0.211955650050282,"NR1D1",1
"BP","-1","GO:0046456","icosanoid biosynthetic process","1/29","38/13552",0.0782811066684143,0.246814317364548,0.211955650050282,"CYP2C8",1
"BP","1","GO:0043405","regulation of MAP kinase activity","4/73","300/13552",0.0783321467603107,0.283329769576581,0.244079602934347,"DUSP4/PIK3R6/PIK3R5/EDN3",4
"BP","1","GO:0001824","blastocyst development","2/73","86/13552",0.0783430880141455,0.283329769576581,0.244079602934347,"ACVR1C/LPAR6",2
"BP","-1","GO:0006091","generation of precursor metabolites and energy","3/29","473/13552",0.0790384283612915,0.246814317364548,0.211955650050282,"BDH1/DDIT4/NR1D1",3
"BP","1","GO:0006650","glycerophospholipid metabolic process","4/73","301/13552",0.0790770944026705,0.285379704324225,0.245845556649673,"PIK3R6/PIK3R5/SOCS6/GPCPD1",4
"MF","1","GO:0003924","GTPase activity","4/78","290/13926",0.079603559429536,0.250805735188949,0.227274762322251,"GBP4/GIMAP7/RERGL/RGS19",4
"CC","1","GO:0005811","lipid droplet","2/78","85/14163",0.0797872581499153,0.467843468242685,0.442838370592832,"GIMAP7/GIMAP2",2
"BP","1","GO:0050848","regulation of calcium-mediated signaling","2/73","87/13552",0.0799157520899894,0.28565401151675,0.246081863588875,"TREM2/CCL3",2
"BP","1","GO:1990748","cellular detoxification","2/73","87/13552",0.0799157520899894,0.28565401151675,0.246081863588875,"GSTM1/ABCG2",2
"BP","-1","GO:0005978","glycogen biosynthetic process","1/29","39/13552",0.0802590442077524,0.246814317364548,0.211955650050282,"NR1D1",1
"BP","-1","GO:0007608","sensory perception of smell","1/29","39/13552",0.0802590442077524,0.246814317364548,0.211955650050282,"NXNL2",1
"BP","-1","GO:0008631","intrinsic apoptotic signaling pathway in response to oxidative stress","1/29","39/13552",0.0802590442077524,0.246814317364548,0.211955650050282,"PDK1",1
"BP","-1","GO:0009250","glucan biosynthetic process","1/29","39/13552",0.0802590442077524,0.246814317364548,0.211955650050282,"NR1D1",1
"BP","-1","GO:0019369","arachidonic acid metabolic process","1/29","39/13552",0.0802590442077524,0.246814317364548,0.211955650050282,"CYP2C8",1
"BP","-1","GO:0038066","p38MAPK cascade","1/29","39/13552",0.0802590442077524,0.246814317364548,0.211955650050282,"PER1",1
"BP","-1","GO:0051353","positive regulation of oxidoreductase activity","1/29","39/13552",0.0802590442077524,0.246814317364548,0.211955650050282,"CDH3",1
"BP","1","GO:0071902","positive regulation of protein serine/threonine kinase activity","4/73","303/13552",0.0805777256309354,0.28565401151675,0.246081863588875,"ADRB2/PIK3R6/PIK3R5/EDN3",4
"BP","-1","GO:0043122","regulation of I-kappaB kinase/NF-kappaB signaling","2/29","222/13552",0.0812673535847288,0.24741062292993,0.2124677367683,"PER1/NR1D1",2
"BP","1","GO:0052548","regulation of endopeptidase activity","4/73","304/13552",0.081333392801839,0.28565401151675,0.246081863588875,"ACVR1C/TNFSF10/A2M/RENBP",4
"BP","1","GO:0001906","cell killing","2/73","88/13552",0.0814983139851449,0.28565401151675,0.246081863588875,"PIK3R6/IL12RB1",2
"BP","1","GO:0033559","unsaturated fatty acid metabolic process","2/73","88/13552",0.0814983139851449,0.28565401151675,0.246081863588875,"GSTM1/HPGDS",2
"BP","-1","GO:0032873","negative regulation of stress-activated MAPK cascade","1/29","40/13552",0.0822328833047681,0.24741062292993,0.2124677367683,"PER1",1
"BP","-1","GO:0042771","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","1/29","40/13552",0.0822328833047681,0.24741062292993,0.2124677367683,"DDIT4",1
"BP","-1","GO:0048066","developmental pigmentation","1/29","40/13552",0.0822328833047681,0.24741062292993,0.2124677367683,"ADAMTS9",1
"BP","-1","GO:0070303","negative regulation of stress-activated protein kinase signaling cascade","1/29","40/13552",0.0822328833047681,0.24741062292993,0.2124677367683,"PER1",1
"CC","-1","GO:0032420","stereocilium","1/29","42/14163",0.0826001604878047,0.425161632624108,0.396873817941074,"TMC2",1
"BP","1","GO:0002029","desensitization of G protein-coupled receptor signaling pathway","1/73","16/13552",0.08283464305846,0.28565401151675,0.246081863588875,"ADRB2",1
"BP","1","GO:0003159","morphogenesis of an endothelium","1/73","16/13552",0.08283464305846,0.28565401151675,0.246081863588875,"ITGAX",1
"BP","1","GO:0016973","poly(A)+ mRNA export from nucleus","1/73","16/13552",0.08283464305846,0.28565401151675,0.246081863588875,"HHEX",1
"BP","1","GO:0022401","negative adaptation of signaling pathway","1/73","16/13552",0.08283464305846,0.28565401151675,0.246081863588875,"ADRB2",1
"BP","1","GO:0031280","negative regulation of cyclase activity","1/73","16/13552",0.08283464305846,0.28565401151675,0.246081863588875,"P2RY13",1
"BP","1","GO:0034143","regulation of toll-like receptor 4 signaling pathway","1/73","16/13552",0.08283464305846,0.28565401151675,0.246081863588875,"LILRA2",1
"BP","1","GO:0042104","positive regulation of activated T cell proliferation","1/73","16/13552",0.08283464305846,0.28565401151675,0.246081863588875,"IL12RB1",1
"BP","1","GO:0042573","retinoic acid metabolic process","1/73","16/13552",0.08283464305846,0.28565401151675,0.246081863588875,"DHRS9",1
"BP","1","GO:0045063","T-helper 1 cell differentiation","1/73","16/13552",0.08283464305846,0.28565401151675,0.246081863588875,"SPN",1
"BP","1","GO:0045624","positive regulation of T-helper cell differentiation","1/73","16/13552",0.08283464305846,0.28565401151675,0.246081863588875,"IL12RB1",1
"BP","1","GO:0045672","positive regulation of osteoclast differentiation","1/73","16/13552",0.08283464305846,0.28565401151675,0.246081863588875,"TREM2",1
"BP","1","GO:0061042","vascular wound healing","1/73","16/13552",0.08283464305846,0.28565401151675,0.246081863588875,"GATA2",1
"BP","1","GO:0061154","endothelial tube morphogenesis","1/73","16/13552",0.08283464305846,0.28565401151675,0.246081863588875,"ITGAX",1
"BP","1","GO:0090280","positive regulation of calcium ion import","1/73","16/13552",0.08283464305846,0.28565401151675,0.246081863588875,"CCL3",1
"BP","1","GO:0097091","synaptic vesicle clustering","1/73","16/13552",0.08283464305846,0.28565401151675,0.246081863588875,"SYNDIG1",1
"BP","1","GO:0098581","detection of external biotic stimulus","1/73","16/13552",0.08283464305846,0.28565401151675,0.246081863588875,"TREM2",1
"BP","1","GO:0002698","negative regulation of immune effector process","2/73","89/13552",0.0830906249656736,0.285959066162106,0.246344658482695,"CD84/A2M",2
"BP","-1","GO:0010799","regulation of peptidyl-threonine phosphorylation","1/29","41/13552",0.0842026321490665,0.251162357697859,0.215689597598919,"DDIT4",1
"BP","-1","GO:0032768","regulation of monooxygenase activity","1/29","41/13552",0.0842026321490665,0.251162357697859,0.215689597598919,"CDH3",1
"CC","1","GO:0036019","endolysosome","1/78","16/14163",0.0846121442351497,0.474563765492796,0.449199484268987,"TLR7",1
"BP","1","GO:0001676","long-chain fatty acid metabolic process","2/73","90/13552",0.0846925375729208,0.289140323273951,0.249085210503937,"GSTM1/HPGDS",2
"BP","1","GO:0035821","modulation of process of other organism","2/73","90/13552",0.0846925375729208,0.289140323273951,0.249085210503937,"MPEG1/CCL3",2
"BP","1","GO:0045807","positive regulation of endocytosis","2/73","90/13552",0.0846925375729208,0.289140323273951,0.249085210503937,"GATA2/TREM2",2
"BP","1","GO:1901222","regulation of NIK/NF-kappaB signaling","2/73","90/13552",0.0846925375729208,0.289140323273951,0.249085210503937,"TREM2/TLR7",2
"BP","-1","GO:0030522","intracellular receptor signaling pathway","2/29","229/13552",0.0857054235893096,0.251448819613309,0.215935601243084,"PER1/NR1D1",2
"MF","1","GO:0004697","protein kinase C activity","1/78","16/13926",0.0859929829983584,0.258730850344505,0.234456331204631,"CCL3",1
"MF","1","GO:0004698","calcium-dependent protein kinase C activity","1/78","16/13926",0.0859929829983584,0.258730850344505,0.234456331204631,"CCL3",1
"MF","1","GO:0031683","G-protein beta/gamma-subunit complex binding","1/78","16/13926",0.0859929829983584,0.258730850344505,0.234456331204631,"PIK3R5",1
"BP","-1","GO:0032007","negative regulation of TOR signaling","1/29","42/13552",0.0861682989144934,0.251448819613309,0.215935601243084,"DDIT4",1
"BP","-1","GO:0033628","regulation of cell adhesion mediated by integrin","1/29","42/13552",0.0861682989144934,0.251448819613309,0.215935601243084,"EPHA8",1
"BP","-1","GO:0043030","regulation of macrophage activation","1/29","42/13552",0.0861682989144934,0.251448819613309,0.215935601243084,"NR1D1",1
"BP","-1","GO:1903727","positive regulation of phospholipid metabolic process","1/29","42/13552",0.0861682989144934,0.251448819613309,0.215935601243084,"EPHA8",1
"BP","1","GO:0120034","positive regulation of plasma membrane bounded cell projection assembly","2/73","91/13552",0.086303905614406,0.291562794031869,0.251172092166942,"AVIL/DOCK11",2
"BP","1","GO:1903038","negative regulation of leukocyte cell-cell adhesion","2/73","91/13552",0.086303905614406,0.291562794031869,0.251172092166942,"SPN/SOCS6",2
"BP","1","GO:0006066","alcohol metabolic process","4/73","311/13552",0.0867221640291787,0.291562794031869,0.251172092166942,"PTAFR/DHRS9/PLD4/CEBPA",4
"BP","1","GO:0001832","blastocyst growth","1/73","17/13552",0.0877809396790811,0.291562794031869,0.251172092166942,"ACVR1C",1
"BP","1","GO:0001916","positive regulation of T cell mediated cytotoxicity","1/73","17/13552",0.0877809396790811,0.291562794031869,0.251172092166942,"IL12RB1",1
"BP","1","GO:0002115","store-operated calcium entry","1/73","17/13552",0.0877809396790811,0.291562794031869,0.251172092166942,"CD84",1
"BP","1","GO:0002313","mature B cell differentiation involved in immune response","1/73","17/13552",0.0877809396790811,0.291562794031869,0.251172092166942,"DOCK11",1
"BP","1","GO:0023058","adaptation of signaling pathway","1/73","17/13552",0.0877809396790811,0.291562794031869,0.251172092166942,"ADRB2",1
"BP","1","GO:0031643","positive regulation of myelination","1/73","17/13552",0.0877809396790811,0.291562794031869,0.251172092166942,"ITGAX",1
"BP","1","GO:0033005","positive regulation of mast cell activation","1/73","17/13552",0.0877809396790811,0.291562794031869,0.251172092166942,"GATA2",1
"BP","1","GO:0060143","positive regulation of syncytium formation by plasma membrane fusion","1/73","17/13552",0.0877809396790811,0.291562794031869,0.251172092166942,"TREM2",1
"BP","1","GO:0072538","T-helper 17 type immune response","1/73","17/13552",0.0877809396790811,0.291562794031869,0.251172092166942,"IL12RB1",1
"BP","1","GO:1902884","positive regulation of response to oxidative stress","1/73","17/13552",0.0877809396790811,0.291562794031869,0.251172092166942,"SFPQ",1
"BP","1","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity","2/73","92/13552",0.0879245841547731,0.291562794031869,0.251172092166942,"HHEX/CEBPA",2
"BP","1","GO:0045444","fat cell differentiation","3/73","195/13552",0.0879641704314075,0.291562794031869,0.251172092166942,"GATA2/ADRB2/CEBPA",3
"BP","-1","GO:0003229","ventricular cardiac muscle tissue development","1/29","43/13552",0.0881298917591622,0.251448819613309,0.215935601243084,"ADAMTS9",1
"BP","-1","GO:0014047","glutamate secretion","1/29","43/13552",0.0881298917591622,0.251448819613309,0.215935601243084,"HRH3",1
"BP","-1","GO:0060324","face development","1/29","43/13552",0.0881298917591622,0.251448819613309,0.215935601243084,"CRISPLD2",1
"BP","-1","GO:0120163","negative regulation of cold-induced thermogenesis","1/29","43/13552",0.0881298917591622,0.251448819613309,0.215935601243084,"NR1D1",1
"CC","-1","GO:0032421","stereocilium bundle","1/29","45/14163",0.0882410935634941,0.425161632624108,0.396873817941074,"TMC2",1
"BP","-1","GO:0021700","developmental maturation","2/29","233/13552",0.0882746813802098,0.251448819613309,0.215935601243084,"EPHA8/CDH3",2
"KEGG","1","hsa04022","cGMP-PKG signaling pathway","3/44","149/6190",0.0885736843784263,0.484202807935397,0.447530194754154,"154/146850/23533",3
"BP","-1","GO:0016458","gene silencing","2/29","234/13552",0.0889206825330462,0.251448819613309,0.215935601243084,"SCMH1/MOV10L1",2
"BP","-1","GO:0010171","body morphogenesis","1/29","44/13552",0.0900874188254878,0.251448819613309,0.215935601243084,"CRISPLD2",1
"BP","-1","GO:0010596","negative regulation of endothelial cell migration","1/29","44/13552",0.0900874188254878,0.251448819613309,0.215935601243084,"ADAMTS9",1
"BP","-1","GO:0042551","neuron maturation","1/29","44/13552",0.0900874188254878,0.251448819613309,0.215935601243084,"EPHA8",1
"BP","-1","GO:0045912","negative regulation of carbohydrate metabolic process","1/29","44/13552",0.0900874188254878,0.251448819613309,0.215935601243084,"DDIT4",1
"BP","-1","GO:0061900","glial cell activation","1/29","44/13552",0.0900874188254878,0.251448819613309,0.215935601243084,"NR1D1",1
"KEGG","-1","hsa00480","Glutathione metabolism","1/13","45/6190",0.0905769303566989,0.220315705029975,0.182215996641333,"119391",1
"MF","-1","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups","1/27","49/13926",0.0908623771723593,0.261022798595313,0.207417497335801,"GSTO2",1
"BP","1","GO:0022409","positive regulation of cell-cell adhesion","3/73","198/13552",0.0910889160368781,0.296223693284995,0.255187308925563,"PTAFR/PIK3R6/IL12RB1",3
"MF","1","GO:0004675","transmembrane receptor protein serine/threonine kinase activity","1/78","17/13926",0.0911182559908909,0.258730850344505,0.234456331204631,"ACVR1C",1
"MF","1","GO:0008409","5'-3' exonuclease activity","1/78","17/13926",0.0911182559908909,0.258730850344505,0.234456331204631,"PLD4",1
"MF","1","GO:0010314","phosphatidylinositol-5-phosphate binding","1/78","17/13926",0.0911182559908909,0.258730850344505,0.234456331204631,"RUBCNL",1
"MF","1","GO:0070064","proline-rich region binding","1/78","17/13926",0.0911182559908909,0.258730850344505,0.234456331204631,"GAREM1",1
"MF","1","GO:0071855","neuropeptide receptor binding","1/78","17/13926",0.0911182559908909,0.258730850344505,0.234456331204631,"EDN3",1
"BP","1","GO:0002688","regulation of leukocyte chemotaxis","2/73","94/13552",0.0911932992224574,0.296223693284995,0.255187308925563,"CCL3/EDN3",2
"BP","-1","GO:0005996","monosaccharide metabolic process","2/29","238/13552",0.0915191732351615,0.253409662941981,0.217619506078157,"PDK1/GSTO2",2
"BP","-1","GO:0008202","steroid metabolic process","2/29","238/13552",0.0915191732351615,0.253409662941981,0.217619506078157,"CYP2C8/NR1D1",2
"BP","1","GO:0009636","response to toxic substance","3/73","199/13552",0.092140813373808,0.296223693284995,0.255187308925563,"GSTM1/ABCG2/CCL3",3
"BP","1","GO:0042593","glucose homeostasis","3/73","199/13552",0.092140813373808,0.296223693284995,0.255187308925563,"OAS1/CEBPA/NCOA5",3
"BP","1","GO:0002825","regulation of T-helper 1 type immune response","1/73","18/13552",0.0927009242674394,0.296223693284995,0.255187308925563,"IL12RB1",1
"BP","1","GO:0006044","N-acetylglucosamine metabolic process","1/73","18/13552",0.0927009242674394,0.296223693284995,0.255187308925563,"RENBP",1
"BP","1","GO:0008209","androgen metabolic process","1/73","18/13552",0.0927009242674394,0.296223693284995,0.255187308925563,"DHRS9",1
"BP","1","GO:0030220","platelet formation","1/73","18/13552",0.0927009242674394,0.296223693284995,0.255187308925563,"TAL1",1
"BP","1","GO:0032516","positive regulation of phosphoprotein phosphatase activity","1/73","18/13552",0.0927009242674394,0.296223693284995,0.255187308925563,"CD33",1
"BP","1","GO:0032727","positive regulation of interferon-alpha production","1/73","18/13552",0.0927009242674394,0.296223693284995,0.255187308925563,"TLR7",1
"BP","1","GO:0034368","protein-lipid complex remodeling","1/73","18/13552",0.0927009242674394,0.296223693284995,0.255187308925563,"LIPG",1
"BP","1","GO:0034369","plasma lipoprotein particle remodeling","1/73","18/13552",0.0927009242674394,0.296223693284995,0.255187308925563,"LIPG",1
"BP","1","GO:0042537","benzene-containing compound metabolic process","1/73","18/13552",0.0927009242674394,0.296223693284995,0.255187308925563,"GSTM1",1
"BP","1","GO:0050765","negative regulation of phagocytosis","1/73","18/13552",0.0927009242674394,0.296223693284995,0.255187308925563,"CD300LF",1
"BP","1","GO:0051350","negative regulation of lyase activity","1/73","18/13552",0.0927009242674394,0.296223693284995,0.255187308925563,"P2RY13",1
"BP","1","GO:1902932","positive regulation of alcohol biosynthetic process","1/73","18/13552",0.0927009242674394,0.296223693284995,0.255187308925563,"PTAFR",1
"BP","1","GO:1904994","regulation of leukocyte adhesion to vascular endothelial cell","1/73","18/13552",0.0927009242674394,0.296223693284995,0.255187308925563,"PTAFR",1
